MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C121426","Progress KC ","January Quarterly Report","2019","Full Disclosure","376840.3500","27750.0000","0.0000","0.0000","27750.0000","0.0000","404590.3500","394033.5100","6542.5000","0.0000","0.0000","6542.5000","400576.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","29370.2200","27750.0000","6542.5000","0.0000","6542.5000","50577.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180476","Jackson County Cares","January Quarterly Report","2019","Full Disclosure","106500.0000","0.0000","0.0000","61.5900","61.5900","0.0000","106561.5900","28951.5900","5364.0000","0.0000","0.0000","5364.0000","34315.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","77440.4100","61.5900","5364.0000","0.0000","5364.0000","72138.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000998","DUNKLIN COUNTY REPUBLICAN COMMITTEE","January Quarterly Report","2019","Full Disclosure","28232.0600","2195.0000","0.0000","0.0000","2195.0000","0.0000","30427.0600","34330.4000","2830.2200","0.0000","0.0000","2830.2200","37160.6200","7000.0000","0.0000","0.0000","0.0000","0.0000","7000.0000","0.0000","0.0000","0.0000","0.0000","17424.3000","2195.0000","2830.2200","0.0000","2830.2200","16789.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180698","Manzo For Missouri","January Quarterly Report","2019","Full Disclosure","0.0000","100.0000","0.0000","0.0000","100.0000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","0.0000","0.0000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000824","Civic Progress Action Committee","January Quarterly Report","2019","Full Disclosure","119500.0000","38500.0000","0.0000","0.0000","38500.0000","0.0000","158000.0000","81941.2300","62174.4000","0.0000","0.0000","62174.4000","144115.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75258.9500","38500.0000","62174.4000","0.0000","62174.4000","51584.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111062","Cox For Assessor","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1473.5200","0.0000","0.0000","0.0000","0.0000","1473.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171043","Citizens For Clyde Ruffin-Ward 1","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.3900","0.0000","0.0000","85.3900","85.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","236.0400","0.0000","85.3900","0.0000","85.3900","150.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171335","Crestwood Police Officers' Association PAC","January Quarterly Report","2019","Full Disclosure","10659.4400","0.0000","0.0000","0.0000","0.0000","0.0000","10659.4400","3160.7000","0.0000","0.0000","0.0000","0.0000","3160.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8769.0400","0.0000","0.0000","0.0000","0.0000","8769.0400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180576","Enterprise Holdings, Inc. PAC ","January Quarterly Report","2019","Full Disclosure","1681743.4700","265461.8000","0.0000","3103.3700","268565.1700","0.0000","1950308.6400","599164.8600","24763.9500","0.0000","0.0000","24763.9500","623928.8100","1956600.0000","44300.0000","0.0000","0.0000","44300.0000","2000900.0000","0.0000","0.0000","0.0000","0.0000","862674.3000","268565.1700","69063.9500","0.0000","69063.9500","1062175.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000740","IUOE Local 513 Political & Education Fund","January Quarterly Report","2019","Full Disclosure","0.0000","41226.0100","0.0000","0.0000","41226.0100","0.0000","41226.0100","0.0000","775.0000","0.0000","0.0000","775.0000","775.0000","71100.0000","0.0000","0.0000","0.0000","0.0000","71100.0000","0.0000","0.0000","1373.1500","1373.1500","63761.7900","41226.0100","2148.1500","0.0000","2148.1500","102839.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171164","Lincoln PAC","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","575.4500","0.0000","100.0000","0.0000","100.0000","475.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000089","Planned Parenthood Great Plains Votes PAC","January Quarterly Report","2019","Full Disclosure","32473.8600","114.9800","0.0000","0.0000","114.9800","0.0000","32588.8400","1255.9400","1201.9800","0.0000","0.0000","1201.9800","2457.9200","19100.0000","500.0000","0.0000","0.0000","500.0000","19600.0000","0.0000","0.0000","0.0000","0.0000","14330.5000","114.9800","1701.9800","0.0000","1701.9800","12743.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000465","COMMITTEE FOR THE FUTURE","January Quarterly Report","2019","Full Disclosure","500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000","235.0000","15.0000","0.0000","0.0000","15.0000","250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32235.2100","0.0000","15.0000","0.0000","15.0000","32220.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010293","MISSOURIANS FOR GOODMAN","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","21156.2500","0.0000","100.0000","0.0000","100.0000","21056.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171270","Randy K Miller for Rockwood School Board","January Quarterly Report","2019","Full Disclosure","1000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","473.1900","0.0000","0.0000","0.0000","0.0000","473.1900","0.0000","0.0000","0.0000","0.0000","26.8100","0.0000","0.0000","0.0000","0.0000","26.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180604","Missouri Priorities PAC","January Quarterly Report","2019","Full Disclosure","0.0000","100.0000","0.0000","0.0000","100.0000","0.0000","100.0000","0.0000","9.0000","0.0000","0.0000","9.0000","9.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","9.0000","0.0000","9.0000","91.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A121374","CITIZENS TO ELECT ROD HERRMANN","Termination","2019","Full Disclosure","13866.1300","0.0000","0.0000","0.0000","0.0000","0.0000","13866.1300","9144.9800","2000.0000","0.0000","0.0000","2000.0000","11144.9800","150.0000","2071.1500","0.0000","0.0000","2071.1500","2221.1500","0.0000","0.0000","0.0000","0.0000","4071.1500","0.0000","4071.1500","0.0000","4071.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000566","SHEET METAL WORKERS LOCAL NO 36 VOLUNTARY POLITICAL FUND","January Quarterly Report","2019","Full Disclosure","17415.5000","987.5000","0.0000","0.0000","987.5000","0.0000","18403.0000","1196.6600","0.0000","0.0000","0.0000","0.0000","1196.6600","11700.0000","0.0000","0.0000","0.0000","0.0000","11700.0000","0.0000","0.0000","0.0000","0.0000","14873.5600","987.5000","0.0000","0.0000","0.0000","15861.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010113","Local Union 178 Political Action Committee","January Quarterly Report","2019","Full Disclosure","18025.2100","3272.0800","0.0000","2.0900","3274.1700","0.0000","21299.3800","22.6100","4.8100","0.0000","0.0000","4.8100","27.4200","22108.3500","1356.0200","0.0000","0.0000","1356.0200","23464.3700","0.0000","0.0000","0.0000","0.0000","1640.2900","3274.1700","1356.0200","4.8100","1360.8300","3553.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131006","Schoeller For Missouri","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.0000","0.0000","0.0000","250.0000","250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2622.9300","0.0000","250.0000","0.0000","250.0000","2372.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000639","MO Petroleum Marketers + Convenience Store Assoc PAC","January Quarterly Report","2019","Full Disclosure","45995.2200","8200.0000","0.0000","3.2800","8203.2800","0.0000","54198.5000","21558.8700","380.9400","0.0000","0.0000","380.9400","21939.8100","39700.0000","500.0000","0.0000","0.0000","500.0000","40200.0000","0.0000","0.0000","0.0000","0.0000","31387.8500","8203.2800","880.9400","0.0000","880.9400","38710.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A151115","Friends Of Wesley Bell","January Quarterly Report","2019","Full Disclosure","283785.0400","49800.0000","0.0000","0.0000","49800.0000","0.0000","333585.0400","35852.9200","52950.4900","0.0000","0.0000","52950.4900","88803.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7666.5900","0.0000","0.0000","7666.5900","64975.8200","49800.0000","60617.0800","0.0000","60617.0800","54158.7400","7666.5900","0.0000","0.0000","0.0000","7666.5900","0.0000","0.0000"
"A171040","Committee to Elect Wes Sir Alderman Ward 1","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","220.8000","0.0000","0.0000","0.0000","0.0000","220.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071143","Citizens To Elect Sue Allen ","January Quarterly Report","2019","Full Disclosure","508.0000","0.0000","0.0000","0.0000","0.0000","0.0000","508.0000","8444.6000","15.0000","0.0000","0.0000","15.0000","8459.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15340.7100","0.0000","15.0000","0.0000","15.0000","15325.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171016","COMMITTEE FOR PEGGY CAMPBELL COLLECTOR","January Quarterly Report","2019","Full Disclosure","910.0000","0.0000","0.0000","0.0000","0.0000","0.0000","910.0000","643.0400","0.0000","0.0000","0.0000","0.0000","643.0400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","447.2500","0.0000","0.0000","0.0000","0.0000","447.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101554","SURGERY BY SURGEONS PAC","January Quarterly Report","2019","Full Disclosure","69025.0000","3100.0000","0.0000","0.0000","3100.0000","0.0000","72125.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65550.0000","0.0000","0.0000","0.0000","0.0000","65550.0000","0.0000","0.0000","0.0000","0.0000","5594.3700","3100.0000","0.0000","0.0000","0.0000","8694.3700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180478","Citizens to Protect Tax Revenues and Jobs","January Quarterly Report","2019","Full Disclosure","603901.3200","250.0000","0.0000","0.0000","263395.3700","263145.3700","867296.6900","540892.4000","151.1200","0.0000","0.0000","151.1200","541043.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","107.6000","250.0000","151.1200","0.0000","151.1200","206.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010014","Health Care Issues Committee of the Missouri Hospital Association","January Quarterly Report","2019","Full Disclosure","167.9100","0.0000","0.0000","15.6100","15.6100","0.0000","183.5200","22.0000","0.0000","0.0000","0.0000","0.0000","22.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","88641.3700","15.6100","0.0000","0.0000","0.0000","88656.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000628","MISSOURI RIGHT TO LIFE POLITICAL ACTION COMMITTEE","January Quarterly Report","2019","Full Disclosure","68453.3700","2280.0000","0.0000","0.0000","2280.0000","0.0000","70733.3700","68608.8600","1050.5500","0.0000","0.0000","1050.5500","69659.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","291.0000","0.0000","291.0000","1879.3900","2280.0000","1341.5500","0.0000","1341.5500","2817.8400","291.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000752","HealthPAC","January Quarterly Report","2019","Full Disclosure","335108.5700","7850.0000","0.0000","48.7700","7898.7700","0.0000","343007.3400","71783.1200","0.0000","0.0000","0.0000","0.0000","71783.1200","394399.0000","0.0000","0.0000","0.0000","0.0000","394399.0000","0.0000","0.0000","0.0000","0.0000","264133.4000","7898.7700","0.0000","0.0000","0.0000","272032.1700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151034","SHIELDS FOR THE CITY","January Quarterly Report","2019","Full Disclosure","285554.8400","5225.0000","0.0000","0.0000","5225.0000","0.0000","290779.8400","118084.0800","1003.9500","0.0000","0.0000","1003.9500","119088.0300","3000.0000","0.0000","0.0000","0.0000","0.0000","3000.0000","0.0000","0.0000","0.0000","0.0000","128895.3400","5225.0000","1000.0000","3.9500","1003.9500","133116.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161399","RUSS CARNAHAN FOR MISSOURI","January Quarterly Report","2019","Full Disclosure","54132.7500","0.0000","0.0000","23.5600","23.5600","0.0000","54156.3100","31441.7500","2822.3400","0.0000","0.0000","2822.3400","34264.0900","1000.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","20442.0000","23.5600","2822.3400","0.0000","2822.3400","17643.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000374","PUBLIC SAFETY CONCERN","January Quarterly Report","2019","Full Disclosure","13565.0000","4560.0000","0.0000","0.0000","4560.0000","0.0000","18125.0000","1643.0000","1509.0000","0.0000","0.0000","1509.0000","3152.0000","19650.2500","4925.0000","0.0000","0.0000","4925.0000","24575.2500","0.0000","0.0000","0.0000","0.0000","29746.9600","4560.0000","6434.0000","0.0000","6434.0000","27872.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151236","DEMOCRACY 2.0","January Quarterly Report","2019","Full Disclosure","145864.1100","0.0000","0.0000","0.0000","0.0000","0.0000","145864.1100","31726.4100","5750.0000","0.0000","0.0000","5750.0000","37476.4100","23000.0000","0.0000","0.0000","0.0000","0.0000","23000.0000","0.0000","0.0000","0.0000","0.0000","96137.7000","0.0000","5750.0000","0.0000","5750.0000","90387.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000866","Heat and Frost Insulators and Allied Workers Political Fund Account No. 1","January Quarterly Report","2019","Full Disclosure","31144.5200","250.0000","0.0000","0.0000","250.0000","0.0000","31394.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38885.0000","1050.0000","0.0000","0.0000","1050.0000","39935.0000","0.0000","0.0000","0.0000","0.0000","3890.4400","250.0000","1050.0000","0.0000","1050.0000","3090.4400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091272","Friends Of Lincoln Hough","January Quarterly Report","2019","Full Disclosure","0.0000","1000.0000","0.0000","0.0000","1000.0000","0.0000","1000.0000","0.0000","9388.9400","0.0000","0.0000","9388.9400","9388.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","122165.3000","1000.0000","9388.9400","0.0000","9388.9400","113776.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041340","CRAWFORD COUNTY DEMOCRATIC CENTRAL COMMITTEE","January Quarterly Report","2019","Full Disclosure","203.7600","0.0000","0.0000","0.0000","0.0000","0.0000","203.7600","398.7600","0.0000","0.0000","0.0000","0.0000","398.7600","600.0000","0.0000","0.0000","0.0000","0.0000","600.0000","0.0000","0.0000","0.0000","0.0000","750.4700","0.0000","0.0000","0.0000","0.0000","750.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071046","MO DERMATOLOGICAL SOCIETY ASSOCIATION INC PAC","January Quarterly Report","2019","Full Disclosure","20050.0000","1500.0000","0.0000","0.0000","1500.0000","0.0000","21550.0000","13965.0000","0.0000","0.0000","0.0000","0.0000","13965.0000","10000.0000","0.0000","0.0000","0.0000","0.0000","10000.0000","0.0000","0.0000","0.0000","0.0000","6691.2800","1500.0000","0.0000","0.0000","0.0000","8191.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000613","MOTruck PAC","AMENDED January Quarterly Report","2019","Full Disclosure","234092.7100","4697.5900","0.0000","0.0000","4697.5900","0.0000","238790.3000","79626.3400","0.0000","0.0000","0.0000","0.0000","79626.3400","200100.0000","0.0000","0.0000","0.0000","0.0000","200100.0000","0.0000","0.0000","276.1000","276.1000","51064.7600","4697.5900","276.1000","0.0000","276.1000","55486.2500","9949.0600","0.0000","0.0000","0.0000","0.0000","0.0000","9949.0600"
"C031205","MO ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","January Quarterly Report","2019","Full Disclosure","2844.0000","3691.0000","0.0000","0.0000","3691.0000","0.0000","6535.0000","125.7900","150.5000","0.0000","0.0000","150.5000","276.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5659.6700","3691.0000","150.5000","0.0000","150.5000","9200.1700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
