MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C091263","LAMPING FOR SENATE","April Quarterly Report","2011","Full Disclosure","0.0000","1600.0000","0.0000","0.0000","7600.0000","6000.0000","7600.0000","0.0000","32356.9700","0.0000","0.0000","32356.9700","32356.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30777.7400","1600.0000","32356.9700","0.0000","32356.9700","20.7700","20000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20000.0000"
"C031279","MO FREEDOM","April Quarterly Report","2011","Full Disclosure","0.0000","36908.0000","0.0000","11710.0600","48618.0600","0.0000","48618.0600","0.0000","27900.0000","0.0000","0.0000","27900.0000","27900.0000","0.0000","1850.0000","0.0000","0.0000","1850.0000","1850.0000","0.0000","0.0000","0.0000","0.0000","14707.3100","48618.0600","29750.0000","0.0000","29750.0000","33575.3700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121408","COMMITTEE TO RE-ELECT TOM NEER SHERIFF","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101579","BIEKER FOR COUNCIL","30 Day After General Election-4/5/2011","2011","Full Disclosure","30119.2100","200.0000","0.0000","0.0000","900.0000","700.0000","31019.2100","24719.6300","1104.5800","0.0000","0.0000","1104.5800","25824.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","904.5800","200.0000","1087.5800","17.0000","1104.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071362","CITIZENS FOR STEVE STENGER","April Quarterly Report","2011","Full Disclosure","351577.2800","36031.0800","0.0000","0.0000","36031.0800","0.0000","387608.3600","299498.2700","3749.7400","0.0000","0.0000","3749.7400","303248.0100","4250.0000","4525.0000","0.0000","0.0000","4525.0000","8775.0000","40000.0000","0.0000","0.0000","40000.0000","55053.7600","36031.0800","48274.7400","0.0000","88274.7400","2810.1000","142000.0000","0.0000","0.0000","0.0000","40000.0000","0.0000","102000.0000"
"C000733","JEFFERSON TOWNSHIP DEMOCRATIC CLUB","April Quarterly Report","2011","Full Disclosure","0.0000","1015.0000","0.0000","0.0000","1015.0000","0.0000","1015.0000","0.0000","832.3200","0.0000","0.0000","832.3200","832.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","920.0900","1015.0000","832.3200","0.0000","832.3200","1102.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000573","SAFER FAMILIES FOR MISSOURI","April Quarterly Report","2011","Full Disclosure","0.0000","9408.0000","0.0000","2.8800","9410.8800","0.0000","9410.8800","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","1250.0000","0.0000","0.0000","1250.0000","1250.0000","0.0000","0.0000","0.0000","0.0000","5659.1000","9410.8800","1350.0000","0.0000","1350.0000","13719.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101579","BIEKER FOR COUNCIL","Termination","2011","Full Disclosure","31019.2100","0.0000","0.0000","0.0000","0.0000","0.0000","31019.2100","25824.2100","0.0000","0.0000","0.0000","0.0000","25824.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000963","MERCER COUNTY REPUBLICAN CENTRAL COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000987","JACKSON COUNTY DEMOCRATIC COMMITTEE","April Quarterly Report","2011","Full Disclosure","0.0000","1034.0100","0.0000","0.0000","1034.0100","0.0000","1034.0100","0.0000","8732.2700","0.0000","0.0000","8732.2700","8732.2700","0.0000","3000.0000","0.0000","0.0000","3000.0000","3000.0000","0.0000","0.0000","0.0000","0.0000","17088.4800","1034.0100","11655.2700","77.0000","11732.2700","6390.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041035","MERCER COUNTY REPUBLICAN WOMENS CLUB","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101302","CITIZENS FOR DAN COLBERT","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101589","5TH CONGRESSIONAL DEMOCRATIC COMMITTEE","April Quarterly Report","2011","Full Disclosure","0.0000","27381.1100","0.0000","0.0000","27381.1100","0.0000","27381.1100","0.0000","8099.3200","0.0000","0.0000","8099.3200","8099.3200","0.0000","3000.0000","0.0000","0.0000","3000.0000","3000.0000","0.0000","0.0000","0.0000","0.0000","2900.0000","27381.1100","11099.3200","0.0000","11099.3200","19181.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051193","WASHINGTON COUNTY GOP CLUB","April Quarterly Report","2011","Full Disclosure","0.0000","2300.5200","0.0000","0.0000","2300.5200","0.0000","2300.5200","0.0000","1566.9300","0.0000","0.0000","1566.9300","1566.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2598.7800","2300.5200","1566.9300","0.0000","1566.9300","3332.3700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041620","CITIZENS FOR WHITE","AMENDED January Quarterly Report","2011","Full Disclosure","3.8800","0.0000","0.0000","1.1000","1.1000","0.0000","4.9800","1410.2800","1318.7400","0.0000","0.0000","1318.7400","2729.0200","600.0000","0.0000","0.0000","0.0000","0.0000","600.0000","0.0000","0.0000","0.0000","0.0000","28782.1800","1.1000","1318.7400","0.0000","1318.7400","27464.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071079","CRAWFORD COUNTY DEMOCRATIC CLUB","April Quarterly Report","2011","Full Disclosure","0.0000","405.0000","0.0000","300.0000","705.0000","0.0000","705.0000","0.0000","388.5000","0.0000","0.0000","388.5000","388.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1621.8100","705.0000","388.5000","0.0000","388.5000","1938.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111002","COMPTON FOR COUNCIL","April Quarterly Report","2011","Full Disclosure","5300.0000","0.0000","0.0000","0.0000","770.0000","770.0000","6070.0000","2600.5400","1339.5600","0.0000","0.0000","1339.5600","3940.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2774.2500","0.0000","1339.5600","0.0000","1339.5600","1434.6900","74.7900","0.0000","0.0000","0.0000","0.0000","0.0000","74.7900"
"C010196","FRED KRATKY FOR STATE REPRESENTATIVE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071205","SPANISH LAKE TOWNSHIP DEMOCRATIC CLUB","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091307","COMMIT2LADUE.ORG","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111070","COMMITTEE TO ELECT LINDA S NASH","April Quarterly Report","2011","Full Disclosure","0.0000","1600.0000","1000.0000","0.0000","2600.0000","0.0000","2600.0000","0.0000","25.0000","0.0000","2383.4000","25.0000","2408.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2600.0000","25.0000","0.0000","25.0000","2575.0000","0.0000","1000.0000","2383.4000","0.0000","0.0000","0.0000","3383.4000"
"C071381","FRIENDS FOR NICHOLAS IBARRA","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041340","CRAWFORD COUNTY DEMOCRATIC CENTRAL COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A091008","CITIZENS FOR RON STIVISON","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010537","CITIZENS FOR SELBY","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111000","BRIGGS FOR MAYOR","April Quarterly Report","2011","Full Disclosure","9871.2100","200.0000","0.0000","0.0000","200.0000","0.0000","10071.2100","2563.0500","3686.1300","0.0000","0.0000","3686.1300","6249.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8378.0800","200.0000","3564.6300","121.5000","3686.1300","4891.9500","1371.1300","0.0000","0.0000","0.0000","0.0000","0.0000","1371.1300"
"C000870","AIRPORT TOWNSHIP REPUBLICAN ORGANIZATION","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051243","CRANE FOR JUDGE COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041296","0020TH WARD DEMOCRATIC ORGANIZATION","April Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","626.9200","0.0000","0.0000","626.9200","626.9200","0.0000","150.0000","0.0000","0.0000","150.0000","150.0000","0.0000","0.0000","0.0000","0.0000","6004.3900","0.0000","776.9200","0.0000","776.9200","5227.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010058","0002ND WARD INDEPENDENT DEMOCRATIC ORGANIZATION","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000925","SCHUYLER COUNTY DEMOCRATIC CENTRAL COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111034","FRIENDS OF AARON BENEFIELD","Termination","2011","Full Disclosure","4600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4600.0000","4447.9900","1066.2500","0.0000","0.0000","1066.2500","5514.2400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","265.7000","0.0000","0.0000","265.7000","1331.9500","0.0000","1066.2500","265.7000","1597.6500","-265.7000","2100.0000","0.0000","0.0000","0.0000","265.7000","1834.3000","0.0000"
"A111006","CITIZENS FOR DEREK GRIER","April Quarterly Report","2011","Full Disclosure","5160.0000","285.6200","0.0000","0.0000","785.6200","500.0000","5945.6200","3244.3500","2201.2700","0.0000","0.0000","2201.2700","5445.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1915.6500","285.6200","2201.2700","0.0000","2201.2700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000879","0028TH WARD DEMOCRATS CAMPAIGN COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000575","ROOFERS LOCAL # 20 PAC","April Quarterly Report","2011","Full Disclosure","3099.7400","3099.7400","0.0000","0.0000","3099.7400","0.0000","6199.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","1000.0000","0.0000","0.0000","1000.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","13264.8800","3099.7400","1000.0000","0.0000","1000.0000","15364.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081303","BOLLINGER COUNTY DEMOCRAT CLUB","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101043","COMMITTEE TO ELECT KENT HAMPTON","April Quarterly Report","2011","Full Disclosure","0.0000","250.0000","0.0000","0.0000","250.0000","0.0000","250.0000","0.0000","685.4100","0.0000","0.0000","685.4100","685.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1155.4300","250.0000","685.4100","0.0000","685.4100","720.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081312","163RD DEMOCRATIC LEGISLATIVE DISTRICT COMMITTEE","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000514","UNITED UNION OF ROOFERS WATERPROOFERS & ALLIED WORKERS POLITICAL EDUCATION & LEGISLATIVE FUND OF MO","April Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3100.0000","3100.0000","0.0000","0.0000","3100.0000","6200.0000","0.0000","0.0000","0.0000","0.0000","4572.9900","0.0000","3100.0000","0.0000","3100.0000","1472.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001108","CITIZENS FOR RODDY","April Quarterly Report","2011","Full Disclosure","560.0300","0.0000","0.0000","7.2800","7.2800","0.0000","567.3100","6202.1300","240.0000","0.0000","0.0000","240.0000","6442.1300","1775.0000","100.0000","0.0000","0.0000","100.0000","1875.0000","0.0000","0.0000","0.0000","0.0000","3490.0600","7.2800","340.0000","0.0000","340.0000","3157.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101006","COMMITTEE TO ELECT MIKE SCHNEIDER","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010984","ELECT CYNTHIA DAVIS","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101566","COMMITTEE TO MOVE MANCHESTER FORWARD","April Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
